"","origin","destination","distance","population_origin","gdp_origin","population_destination","gdp_destination","trade","x_jj","trade_sum_destination"
"13187","PNG","KHM",5181.37075800362,5.29886722564697,3419.95556640625,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13188","POL","KHM",8653.79328233643,38.453800201416,171319.21875,12.7443809509277,3668.39819335938,0.0100000001772217,1632.50710449797,2035.89108886141
"13189","PRT","KHM",11152.3200320496,10.2258033752441,112649.8984375,12.7443809509277,3668.39819335938,4.63000008205365,1632.50710449797,2035.89108886141
"13190","PRY","KHM",17586.0226112968,5.34626722335815,7071.265625,12.7443809509277,3668.39819335938,0.0400000007088868,1632.50710449797,2035.89108886141
"13191","PYF","KHM",12064.1824250946,0.236123993992805,3447.54321289062,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13192","ROM","KHM",8231.71501867371,22.443000793457,37052.63671875,12.7443809509277,3668.39819335938,0.286000005068541,1632.50710449797,2035.89108886141
"13193","RUS","KHM",6884.97922249565,146.302993774414,259708.5,12.7443809509277,3668.39819335938,1.07115031898311,1632.50710449797,2035.89108886141
"13194","RWA","KHM",8398.80837050476,8.02451133728027,1810.88000488281,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13195","SAU","KHM",6580.82758475056,20.6607036590576,188441.875,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13196","SEN","KHM",12944.5975046673,10.342830657959,4373.30078125,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13197","SGP","KHM",1184.48507178955,4.0177001953125,92716.859375,12.7443809509277,3668.39819335938,468.740808307105,1632.50710449797,2035.89108886141
"13198","SLE","KHM",12727.6050604877,4.50898694992065,633.786560058594,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13199","SLV","KHM",16804.4212000854,6.28048181533813,13134.1474609375,12.7443809509277,3668.39819335938,0.0400000007088868,1632.50710449797,2035.89108886141
"13200","SVK","KHM",8707.16156835098,5.38874101638794,20374.76171875,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13201","SVN","KHM",9051.79877684555,1.9889999628067,19311.58984375,12.7443809509277,3668.39819335938,0.0047443000840793,1632.50710449797,2035.89108886141
"13202","SWE","KHM",8820.18863688087,8.86900043487549,242004.09375,12.7443809509277,3668.39819335938,11.4231702024434,1632.50710449797,2035.89108886141
"13203","SWZ","KHM",8983.17440737457,1.04499995708466,1388.70324707031,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13204","SYR","KHM",7218.50910616207,16.8128242492676,19325.89453125,12.7443809509277,3668.39819335938,0.0700000412405527,1632.50710449797,2035.89108886141
"13205","TCD","KHM",9587.57092024384,8.21551704406738,1385.05102539062,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13206","THA","KHM",520.535285347342,61.4383125305176,122725.2421875,12.7443809509277,3668.39819335938,382.118006771961,1632.50710449797,2035.89108886141
"13207","TON","KHM",9506.93841169968,0.100189998745918,147.332382202148,12.7443809509277,3668.39819335938,0.430000007620534,1632.50710449797,2035.89108886141
"13208","TTO","KHM",17104.2573073372,1.28470003604889,8154.31591796875,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13209","TUN","KHM",9627.59702732239,9.56350040435791,19443.27734375,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13210","TUR","KHM",7699.76009455452,67.4199981689453,199267.3125,12.7443809509277,3668.39819335938,1.2868460228057,1632.50710449797,2035.89108886141
"13211","UKR","KHM",7670.58528869934,49.1758460998535,31261.52734375,12.7443809509277,3668.39819335938,0.310000005493873,1632.50710449797,2035.89108886141
"13212","URY","KHM",16881.6301522324,3.30084729194641,20670.509765625,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13213","USA","KHM",14023.4497031601,282.223999023438,9764800,12.7443809509277,3668.39819335938,33.1100005867811,1632.50710449797,2035.89108886141
"13214","VCT","KHM",16834.5525775833,0.115948997437954,335.185180664062,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13215","VEN","KHM",17434.8476788025,24.3110008239746,117147.6171875,12.7443809509277,3668.39819335938,0.110000001949439,1632.50710449797,2035.89108886141
"13216","VNM","KHM",533.877973436022,77.6353988647461,31172.517578125,12.7443809509277,3668.39819335938,155.782002760795,1632.50710449797,2035.89108886141
"13217","YEM","KHM",6507.41709419174,17.9365921020508,9441.4736328125,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13218","ZAF","KHM",9514.07297667007,44,132877.640625,12.7443809509277,3668.39819335938,0.174505103092609,1632.50710449797,2035.89108886141
"13219","ZAR","KHM",9551.582661689,50.0521011352539,4305.79736328125,12.7443809509277,3668.39819335938,0.0100000011772217,1632.50710449797,2035.89108886141
"13220","ZMB","KHM",8893.7977269104,10.7021141052246,3237.71997070312,12.7443809509277,3668.39819335938,0,1632.50710449797,2035.89108886141
"13221","ZWE","KHM",8824.29320243826,12.5950841903687,7399.22412109375,12.7443809509277,3668.39819335938,0.120000002126661,1632.50710449797,2035.89108886141
"13222","AUS","KIR",4989.08192275791,19.1529998779297,399663.71875,0.0907000005245209,49.0195960998535,17.3230203070015,0.0960280988216837,48.9235680010318
"13223","AUT","KIR",14180.1240677452,8.01156044006348,193838.5,0.0907000005245209,49.0195960998535,0.00407000007212924,0.0960280988216837,48.9235680010318
"13224","BEL","KIR",14142.4755064423,10.2519998550415,231933.484375,0.0907000005245209,49.0195960998535,0.0110000001949439,0.0960280988216837,48.9235680010318
"13225","CAN","KIR",10571.6193542061,30.7696990966797,714458.25,0.0907000005245209,49.0195960998535,0.0517282709167372,0.0960280988216837,48.9235680010318
"13226","CHE","KIR",14487.5299085762,7.18422222137451,246049.734375,0.0907000005245209,49.0195960998535,0.051800540918018,0.0960280988216837,48.9235680010318
"13227","CHN","KIR",7058.93478290329,1262.64501953125,1198480.25,0.0907000005245209,49.0195960998535,1.35630002403658,0.0960280988216837,48.9235680010318
"13228","COL","KIR",12316.2748279198,41.6825942993164,83778.6171875,0.0907000005245209,49.0195960998535,0.00945560016757376,0.0960280988216837,48.9235680010318
"13229","CZE","KIR",13972.6255260605,10.2733001708984,56720.8359375,0.0907000005245209,49.0195960998535,0.0284985805050567,0.0960280988216837,48.9235680010318
"13230","DEU","KIR",13979.202032074,82.2099990844727,1900221.125,0.0907000005245209,49.0195960998535,0.149600002651237,0.0960280988216837,48.9235680010318
"13231","DNK","KIR",13487.0983826714,5.3373441696167,160082.640625,0.0907000005245209,49.0195960998535,0.0909046616110279,0.0960280988216837,48.9235680010318
"13232","ESP","KIR",15403.7639394348,40.2631988525391,580673.5,0.0907000005245209,49.0195960998535,0.00891000015790454,0.0960280988216837,48.9235680010318
"13233","FIN","KIR",12606.9117902534,5.17619752883911,120562.921875,0.0907000005245209,49.0195960998535,0.00660000011696633,0.0960280988216837,48.9235680010318
"13234","FJI","KIR",2223.48517035094,0.810736000537872,1652.77648925781,0.0907000005245209,49.0195960998535,9.2442791638287,0.0960280988216837,48.9235680010318
"13235","FRA","KIR",14609.7745451401,58.8955154418945,1327962.875,0.0907000005245209,49.0195960998535,0.193160003423215,0.0960280988216837,48.9235680010318
"13236","GBR","KIR",14018.7693477013,59.7429809570312,1442844.625,0.0907000005245209,49.0195960998535,0.55509960983757,0.0960280988216837,48.9235680010318
"13237","GRC","KIR",14684.2363227844,10.9174995422363,114600.9765625,0.0907000005245209,49.0195960998535,0.0159500002826686,0.0960280988216837,48.9235680010318
"13238","HKG","KIR",6906.6916411911,6.66499996185303,168753.9375,0.0907000005245209,49.0195960998535,0.454045908046679,0.0960280988216837,48.9235680010318
"13239","IDN","KIR",7368.31621898842,206.264999389648,165020.53125,0.0907000005245209,49.0195960998535,0.33271150589637,0.0960280988216837,48.9235680010318
"13240","IND","KIR",10695.144400396,1015.92297363281,460195.40625,0.0907000005245209,49.0195960998535,0.0825000014620791,0.0960280988216837,48.9235680010318
"13241","ITA","KIR",14806.6386455048,56.948600769043,1097344.125,0.0907000005245209,49.0195960998535,0.00264000004678653,0.0960280988216837,48.9235680010318
"13242","JPN","KIR",5411.88657961617,126.870002746582,4649615,0.0907000005245209,49.0195960998535,9.79511517359071,0.0960280988216837,48.9235680010318
"13243","KOR","KIR",6222.57492928581,47.0081100463867,511657.53125,0.0907000005245209,49.0195960998535,0.412328407307354,0.0960280988216837,48.9235680010318
"13244","LVA","KIR",13025.8123702999,2.37199997901917,7833.068359375,0.0907000005245209,49.0195960998535,0.650046111520228,0.0960280988216837,48.9235680010318
"13245","MYS","KIR",7808.36194414597,22.997184753418,90319.7421875,0.0907000005245209,49.0195960998535,0.217552503855503,0.0960280988216837,48.9235680010318
"13246","NLD","KIR",13997.7141142715,15.9254312515259,386510.5,0.0907000005245209,49.0195960998535,0.0108900001929944,0.0960280988216837,48.9235680010318
"13247","NZL","KIR",4553.34229860153,3.85780000686646,52674.34375,0.0907000005245209,49.0195960998535,2.40719604266074,0.0960280988216837,48.9235680010318
"13248","PER","KIR",12134.2880842979,25.9521903991699,53290.390625,0.0907000005245209,49.0195960998535,0.0331420105873484,0.0960280988216837,48.9235680010318
"13249","PHL","KIR",5940.090739048,75.7661437988281,75912.546875,0.0907000005245209,49.0195960998535,0.035277000625185,0.0960280988216837,48.9235680010318
"13250","PNG","KIR",3179.98676665401,5.29886722564697,3419.95556640625,0.0907000005245209,49.0195960998535,0.00289590405132171,0.0960280988216837,48.9235680010318
"13251","SWE","KIR",13077.4251684906,8.86900043487549,242004.09375,0.0907000005245209,49.0195960998535,0.0933003516534848,0.0960280988216837,48.9235680010318
"13252","THA","KIR",8213.89542708664,61.4383125305176,122725.2421875,0.0907000005245209,49.0195960998535,0.103906221841444,0.0960280988216837,48.9235680010318
"13253","TWN","KIR",6275.48646199455,22.1299991607666,321230,0.0907000005245209,49.0195960998535,0.45964400814589,0.0960280988216837,48.9235680010318
"13254","USA","KIR",10172.6526531151,282.223999023438,9764800,0.0907000005245209,49.0195960998535,4.73000008382587,0.0960280988216837,48.9235680010318
"13255","ALB","KNA",8038.32137046852,3.06177496910095,3686.6494140625,0.0442860014736652,329.203704833984,0.00733037012991007,107.263976184731,221.939728649254
"13256","ARE","KNA",11465.7078297668,3.24699997901917,70591.421875,0.0442860014736652,329.203704833984,0.0010429650184836,107.263976184731,221.939728649254
"13257","ARG","KNA",5921.45130038548,36.8957138061523,284203.75,0.0442860014736652,329.203704833984,0.13067700231588,107.263976184731,221.939728649254
"13258","ATG","KNA",529.54205880239,0.0764859989285469,678.5185546875,0.0442860014736652,329.203704833984,0.959235016999727,107.263976184731,221.939728649254
"13259","AUS","KNA",16365.3649085964,19.1529998779297,399663.71875,0.0442860014736652,329.203704833984,0.110927301965873,107.263976184731,221.939728649254
"13260","AUT","KNA",7631.14411708603,8.01156044006348,193838.5,0.0442860014736652,329.203704833984,0.0233059004130311,107.263976184731,221.939728649254
"13261","AZE","KNA",10236.6895378029,8.04853439331055,5272.6171875,0.0442860014736652,329.203704833984,0.249260004417428,107.263976184731,221.939728649254
"13262","BDI","KNA",10171.6190555359,6.48607110977173,709.062377929688,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13263","BEL","KNA",6908.57416318283,10.2519998550415,231933.484375,0.0442860014736652,329.203704833984,0.462000008187643,107.263976184731,221.939728649254
"13264","BGD","KNA",14230.6352360439,128.915878295898,47096.83984375,0.0442860014736652,329.203704833984,0.0096385201708155,107.263976184731,221.939728649254
"13265","BGR","KNA",8398.55894324722,8.0600004196167,12599.3916015625,0.0442860014736652,329.203704833984,0.00891630015801619,107.263976184731,221.939728649254
"13266","BHS","KNA",2171.27940495065,0.301438003778458,5004.00048828125,0.0442860014736652,329.203704833984,0.00921852016337219,107.263976184731,221.939728649254
"13267","BLR","KNA",8402.47153177185,10.0050001144409,12736.8564453125,0.0442860014736652,329.203704833984,0.0426000007549645,107.263976184731,221.939728649254
"13268","BLZ","KNA",3146.20303558502,0.249799996614456,831.799987792969,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13269","BOL","KNA",4252.10692315893,8.31664752960205,8397.8583984375,0.0442860014736652,329.203704833984,0.0902000015985398,107.263976184731,221.939728649254
"13270","BRA","KNA",4716.69632268791,173.857666015625,644475.125,0.0442860014736652,329.203704833984,0.4558640080789,107.263976184731,221.939728649254
"13271","BRB","KNA",991.350250790191,0.266088992357254,2544.4736328125,0.0442860014736652,329.203704833984,7.82083513860218,107.263976184731,221.939728649254
"13272","CAF","KNA",8787.93566047478,3.77740502357483,952.835754394531,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13273","CAN","KNA",4369.53158669662,30.7696990966797,714458.25,0.0442860014736652,329.203704833984,14.9700002653009,107.263976184731,221.939728649254
"13274","CHE","KNA",7105.0750623455,7.18422222137451,246049.734375,0.0442860014736652,329.203704833984,0.367834506518826,107.263976184731,221.939728649254
"13275","CHL","KNA",6017.03823151245,15.4118299484253,75213.3046875,0.0442860014736652,329.203704833984,0.220000003898878,107.263976184731,221.939728649254
"13276","CHN","KNA",13818.7560547836,1262.64501953125,1198480.25,0.0442860014736652,329.203704833984,0.212674003769045,107.263976184731,221.939728649254
"13277","CIV","KNA",6462.94183224373,16.7349510192871,10425.29296875,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13278","CMR","KNA",8064.74545348358,14.8563432693481,10075.041015625,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13279","COG","KNA",8666.34755460658,3.43779706954956,3219.89379882812,0.0442860014736652,329.203704833984,4.81500008533225e-05,107.263976184731,221.939728649254
"13280","COL","KNA",2277.70219459391,41.6825942993164,83778.6171875,0.0442860014736652,329.203704833984,0.968660017166758,107.263976184731,221.939728649254
"13281","CRI","KNA",2887.86392569122,3.92879700660706,15946.4970703125,0.0442860014736652,329.203704833984,0.0185263003283263,107.263976184731,221.939728649254
"13282","CYP","KNA",9252.05958165512,0.694000005722046,9147.166015625,0.0442860014736652,329.203704833984,2.1110000374115e-05,107.263976184731,221.939728649254
"13283","CZE","KNA",7645.72809752541,10.2733001708984,56720.8359375,0.0442860014736652,329.203704833984,0.0569971610101134,107.263976184731,221.939728649254
"13284","DEU","KNA",7273.67852647781,82.2099990844727,1900221.125,0.0442860014736652,329.203704833984,0.826100014640286,107.263976184731,221.939728649254
"13285","DJI","KNA",10968.2315184647,0.714573979377747,551.230834960938,0.0442860014736652,329.203704833984,0.00203111003599568,107.263976184731,221.939728649254
"13286","DMA","KNA",688.808427953076,0.0713260024785995,271.170379638672,0.0442860014736652,329.203704833984,2.29533704067835,107.263976184731,221.939728649254
"13287","DNK","KNA",7395.3015409584,5.3373441696167,160082.640625,0.0442860014736652,329.203704833984,0.729822512934039,107.263976184731,221.939728649254
"13288","DOM","KNA",1226.73046065459,8.74398326873779,19772.244140625,0.0442860014736652,329.203704833984,0.530330909398615,107.263976184731,221.939728649254
"13289","DZA","KNA",6744.6339328598,30.463134765625,54790.0625,0.0442860014736652,329.203704833984,0.000867780015378946,107.263976184731,221.939728649254
"13290","ECU","KNA",3212.66498645315,12.3055438995361,15941.642578125,0.0442860014736652,329.203704833984,0.00292778005188662,107.263976184731,221.939728649254
"13291","EGY","KNA",9218.52138265305,67.2854995727539,99838.5390625,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13292","ESP","KNA",6260.43796242409,40.2631988525391,580673.5,0.0442860014736652,329.203704833984,0.300630005327816,107.263976184731,221.939728649254
"13293","EST","KNA",8182.17430227928,1.3695125579834,5623.40234375,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13294","FIN","KNA",8120.89977382202,5.17619752883911,120562.921875,0.0442860014736652,329.203704833984,0.0176615003130001,107.263976184731,221.939728649254
"13295","FJI","KNA",13581.3083900047,0.810736000537872,1652.77648925781,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13296","FRA","KNA",6771.98600436935,58.8955154418945,1327962.875,0.0442860014736652,329.203704833984,2.42924004305141,107.263976184731,221.939728649254
"13297","GAB","KNA",8117.21466565743,1.27209401130676,5067.8388671875,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13298","GBR","KNA",6583.62499769669,59.7429809570312,1442844.625,0.0442860014736652,329.203704833984,27.5728204886502,107.263976184731,221.939728649254
"13299","GEO","KNA",9807.62839753075,4.7200608253479,3057.45361328125,0.0442860014736652,329.203704833984,0.0248633004406317,107.263976184731,221.939728649254
"13300","GHA","KNA",6847.27299149895,19.8669834136963,4972.1220703125,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13301","GIN","KNA",5553.36326558294,8.20262813568115,3112.36254882812,0.0442860014736652,329.203704833984,0.018042200319747,107.263976184731,221.939728649254
"13302","GMB","KNA",5102.73835770988,1.31588399410248,420.894592285156,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13303","GRC","KNA",8375.78766501923,10.9174995422363,114600.9765625,0.0442860014736652,329.203704833984,0.203302003602953,107.263976184731,221.939728649254
"13304","GRD","KNA",1010.52845240574,0.101400002837181,410.407409667969,0.0442860014736652,329.203704833984,1.72410703055492,107.263976184731,221.939728649254
"13305","GTM","KNA",3422.82615183411,11.1663761138916,19290.56640625,0.0442860014736652,329.203704833984,0.0759344013457224,107.263976184731,221.939728649254
"13306","GUY","KNA",1699.05063391937,0.743682980537415,712.667907714844,0.0442860014736652,329.203704833984,0.141564002508821,107.263976184731,221.939728649254
"13307","HKG","KNA",15260.609514447,6.66499996185303,168753.9375,0.0442860014736652,329.203704833984,0.0914685016210204,107.263976184731,221.939728649254
"13308","HND","KNA",3087.80667544823,6.42433977127075,5956.09619140625,0.0442860014736652,329.203704833984,0.019018100337042,107.263976184731,221.939728649254
"13309","HRV","KNA",7721.53452935028,4.50250005722046,18427.228515625,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13310","HTI","KNA",1466.26564679542,7.93879079818726,3848.61962890625,0.0442860014736652,329.203704833984,0.0164219002910317,107.263976184731,221.939728649254
"13311","HUN","KNA",7916.83186065369,10.2109708786011,47958.18359375,0.0442860014736652,329.203704833984,0.0673678011939037,107.263976184731,221.939728649254
"13312","IDN","KNA",17859.2831436203,206.264999389648,165020.53125,0.0442860014736652,329.203704833984,0.252490004474671,107.263976184731,221.939728649254
"13313","IND","KNA",13414.344877861,1015.92297363281,460195.40625,0.0442860014736652,329.203704833984,0.166248002946276,107.263976184731,221.939728649254
"13314","IRL","KNA",6258.1592267992,3.80539989471436,96166.390625,0.0442860014736652,329.203704833984,0.215270003815052,107.263976184731,221.939728649254
"13315","IRN","KNA",10705.4982038216,63.6640014648438,101286.515625,0.0442860014736652,329.203704833984,0.00165630002935323,107.263976184731,221.939728649254
"13316","ISL","KNA",6140.80638793678,0.28099998831749,8627.9970703125,0.0442860014736652,329.203704833984,0.0005033300089201,107.263976184731,221.939728649254
"13317","ISR","KNA",9478.06245812912,6.28900003433228,115487.2109375,0.0442860014736652,329.203704833984,0.0721870012793104,107.263976184731,221.939728649254
"13318","ITA","KNA",7422.20464954338,56.948600769043,1097344.125,0.0442860014736652,329.203704833984,0.496980008807565,107.263976184731,221.939728649254
"13319","JAM","KNA",1943.17025625815,2.5893886089325,8027.2646484375,0.0442860014736652,329.203704833984,1.86233003300453,107.263976184731,221.939728649254
"13320","JOR","KNA",9564.50307957535,4.7975001335144,8460.423828125,0.0442860014736652,329.203704833984,0.000630740011178082,107.263976184731,221.939728649254
"13321","JPN","KNA",13551.1427814857,126.870002746582,4649615,0.0442860014736652,329.203704833984,7.95679514101168,107.263976184731,221.939728649254
"13322","KEN","KNA",10847.568096011,30.6893310546875,12705.2734375,0.0442860014736652,329.203704833984,0.000203700003610006,107.263976184731,221.939728649254
"13323","KOR","KNA",13678.2184612137,47.0081100463867,511657.53125,0.0442860014736652,329.203704833984,0.461894408185772,107.263976184731,221.939728649254
"13324","LAO","KNA",15446.0903760437,5.22396993637085,1732.94714355469,0.0442860014736652,329.203704833984,0.000309630005487316,107.263976184731,221.939728649254
"13325","LBN","KNA",9471.88362989845,3.77228307723999,16821.890625,0.0442860014736652,329.203704833984,0.0990000017544949,107.263976184731,221.939728649254
"13326","LCA","KNA",840.451037946179,0.15599599480629,685.374084472656,0.0442860014736652,329.203704833984,0.570073010102931,107.263976184731,221.939728649254
"13327","LKA","KNA",14667.3869989319,19.3589992523193,16331.8740234375,0.0442860014736652,329.203704833984,0.0216300003833306,107.263976184731,221.939728649254
"13328","LTU","KNA",8133.48348639717,3.49952745437622,11418.42578125,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13329","LVA","KNA",8135.56625004005,2.37199997901917,7833.068359375,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13330","MAC","KNA",15612.955078125,0.443536996841431,5876.24658203125,0.0442860014736652,329.203704833984,0.000308520005467644,107.263976184731,221.939728649254
"13331","MDA","KNA",8587.18260670586,4.14543676376343,1288.42016601562,0.0442860014736652,329.203704833984,0.658460011669341,107.263976184731,221.939728649254
"13332","MDG","KNA",12425.1632886452,16.1950645446777,3877.5751953125,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13333","MEX","KNA",4474.99223056412,97.9660034179688,581426.4375,0.0442860014736652,329.203704833984,0.48493100859403,107.263976184731,221.939728649254
"13334","MKD","KNA",8157.87590060234,2.00951409339905,3586.88403320312,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13335","MLT","KNA",7678.04837570419,0.389999985694885,3873.34545898438,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13336","MUS","KNA",13440.2327137588,1.18687295913696,4469.3251953125,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13337","MYS","KNA",16812.1387483215,22.997184753418,90319.7421875,0.0442860014736652,329.203704833984,0.0979085017351512,107.263976184731,221.939728649254
"13338","NAM","KNA",9626.13222078438,1.89443600177765,3413.54467773438,0.0442860014736652,329.203704833984,3.88900006892152e-05,107.263976184731,221.939728649254
"13339","NCL","KNA",14795.5584028412,0.213220342993736,2682.34692382812,0.0442860014736652,329.203704833984,0.0075237001333363,107.263976184731,221.939728649254
"13340","NLD","KNA",6976.30281684189,15.9254312515259,386510.5,0.0442860014736652,329.203704833984,1.03116001827439,107.263976184731,221.939728649254
"13341","NOR","KNA",7349.02903376083,4.49100017547607,166906.203125,0.0442860014736652,329.203704833984,0.343555006088541,107.263976184731,221.939728649254
"13342","NZL","KNA",13990.328980191,3.85780000686646,52674.34375,0.0442860014736652,329.203704833984,0.125859002230495,107.263976184731,221.939728649254
"13343","PAK","KNA",12445.2560876945,138.080001831055,73320.828125,0.0442860014736652,329.203704833984,0.00974370017267952,107.263976184731,221.939728649254
"13344","PAN","KNA",2543.3505092092,2.94994807243347,11620.5,0.0442860014736652,329.203704833984,0.947023016783304,107.263976184731,221.939728649254
"13345","PER","KNA",3949.70106288662,25.9521903991699,53290.390625,0.0442860014736652,329.203704833984,0.0023788900421591,107.263976184731,221.939728649254
"13346","PHL","KNA",16230.5139188538,75.7661437988281,75912.546875,0.0442860014736652,329.203704833984,0.00021963000389232,107.263976184731,221.939728649254
"13347","POL","KNA",7886.99969764099,38.453800201416,171319.21875,0.0442860014736652,329.203704833984,0.0173122003068098,107.263976184731,221.939728649254
"13348","PRT","KNA",5736.98704670677,10.2258033752441,112649.8984375,0.0442860014736652,329.203704833984,0.0223096003953745,107.263976184731,221.939728649254
"13349","QAT","KNA",11133.9914750271,0.606338977813721,17759.888671875,0.0442860014736652,329.203704833984,0.0153319002717146,107.263976184731,221.939728649254
"13350","ROM","KNA",8386.39513160706,22.443000793457,37052.63671875,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13351","RUS","KNA",9510.51028615112,146.302993774414,259708.5,0.0442860014736652,329.203704833984,1.50257802662894,107.263976184731,221.939728649254
"13352","SAU","KNA",10500.1038017509,20.6607036590576,188441.875,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
"13353","SEN","KNA",5022.64536683111,10.342830657959,4373.30078125,0.0442860014736652,329.203704833984,0.00386037006841414,107.263976184731,221.939728649254
"13354","SGP","KNA",17064.2345521484,4.0177001953125,92716.859375,0.0442860014736652,329.203704833984,0.030940000548324,107.263976184731,221.939728649254
"13355","SLV","KNA",3282.52922824917,6.28048181533813,13134.1474609375,0.0442860014736652,329.203704833984,0.00511556009065883,107.263976184731,221.939728649254
"13356","SUR","KNA",1982.23211641889,0.434017986059189,892.164367675781,0.0442860014736652,329.203704833984,0,107.263976184731,221.939728649254
